user_id,item_id,rating
33370F,53A68D,9
7B9B17,726E0F,4
8B448E,4CB0BE,6
261CA4,A8637F,6
FE3C11,10DD0F,7
7BE3F3,D59395,6
261CA4,81EA60,5
D11452,DFA2D2,1
099913,D77103,6
BE6915,E31FC8,6
015476,C29496,15
F8B59C,F82F64,5
841494,750F04,3
032C2C,19638C,4
1F6DAD,F8D8D3,5
320DCE,AF80AB,5
C2197D,8280A0,15
DCA602,428304,5
9F623F,DCFA50,6
5CEB72,CA7B04,6
07D1C3,0CFD3F,5
EAB8A3,15C0B2,6
DEFD83,911E81,7
841494,8D5903,5
BDAA93,BAAAEA,5
5661F2,697948,3
032C2C,F82F64,4
96ACAE,FE2BB4,6
2EB7B3,90EC84,8
6404D9,80A834,3
FA8E8F,FD2161,4
32E092,2CB521,3
D0FD1B,4A4CEA,4
6A9142,266FDF,4
8897D7,909BA4,6
318C21,07BBD7,5
E5B850,A88DB6,4
DCA602,9542A1,7
F20F5F,AFA01C,5
595449,BB4F07,7
8B448E,3FC8E6,8
A19F4D,1A8CEA,1
F72575,ACD817,7
AD6982,B729B8,4
4304B9,B270FB,0
221AB6,2E0E59,5
0CE2D1,41B47C,2
6B8777,F9A7E2,6
9AB02E,B65EA0,8
AFAC69,B8EED0,7
07D1C3,370812,6
968571,4654C1,6
BF8F17,B62E9F,15
61C34E,2CE554,4
318C21,54FB9E,6
C3BE12,D0D6B9,9
E5B850,BB4F07,3
EC36E4,726E0F,5
375A33,BD7D13,5
57476C,1D2EF8,7
4424DA,56E00C,3
8F79A9,5DC14E,6
A8D6B8,59624A,8
261CA4,F04883,3
429526,16E215,6
A7475C,4DE788,6
5785FB,6B3FD4,5
6D33BC,FC60E1,1
607D80,9B3B05,5
24DF0E,9D6BE2,7
07D1C3,45DB4F,4
D0FD1B,51BD1F,5
FE4473,604A4B,11
7B9B17,F9A7E2,10
99DDA4,B2A9F9,4
A1D74A,1E6BF9,4
22E0E5,A2FC9A,9
570927,DCFA50,5
8F79A9,D75A98,8
AFAC69,B650FD,7
1868DF,F94D38,6
2EB7B3,E2BDAD,5
737508,F89A64,3
2A24C8,B0E3EC,2
7BF1EE,BC0C50,4
606132,975774,6
015476,33C89E,15
D793AB,9B3B05,4
D923FB,EC13A3,12
7FE9D4,90DD9E,2
074565,0CFD3F,3
DF4E93,D9D6E0,7
07D1C3,7DBBE3,10
968571,BA8035,5
FFFD8D,AC8FAC,3
C4BCD3,5EB15D,10
5785FB,DCFA50,4
FFFD8D,45E403,7
C4C98F,F1EA2D,8
7B12D5,5E90F8,5
D9A273,A5C473,9
D13FE9,A7263D,5
4A9680,98C04F,6
EC1A55,B33A6A,10
B119EC,932597,1
6B811E,B0D798,1
513097,483DD1,11
74831C,6A483F,5
C25793,11881C,4
C9D51D,8ED84D,6
1AE114,FD2161,4
F52D4A,8FBFEF,4
93DC9D,D0D6B9,11
FC9F77,91B1C9,6
61C34E,ADD17E,3
3B07F7,3FC8E6,6
E76204,3E4344,4
0CBECA,029F2E,5
EB9C47,BEFC66,15
F20F5F,1F83C5,4
83A551,DF908C,4
9AE86F,46AA73,5
9AE86F,BD7D13,3
A1D74A,39AE24,7
8F115E,F661FF,5
3B07F7,74A732,6
564444,0BB687,6
C3BE12,D9D7E7,6
F20F5F,04B0D2,5
6A9142,F2D948,9
737508,FA99E2,4
72085C,0ABC0E,6
77E36D,1F1ECD,6
905B39,4AF18A,5
8F115E,6BCC3B,5
433B9D,4A576F,6
E84DF7,D360B4,1
BDAA93,751ED6,11
6B0935,5C21AD,9
DEFD83,0C7514,9
790996,766DAA,5
BDAA93,78CBE3,7
BAAFCA,678A79,0
3E8C19,EA88CA,5
4DBC9C,B65EA0,8
6B9D4C,DCFA50,6
8F115E,BC0C50,7
8071D1,3F950E,13
11D194,1A8CEA,11
96ACAE,1010FA,4
64C253,494998,15
0B7B57,3C2925,6
E96D35,F0F51A,7
40904C,B23E70,5
EBE580,E31FC8,7
323F3E,BA8035,6
39A894,FBA77D,9
B2E611,CD039E,3
BEC709,5A37F9,7
EB9C47,F99170,15
287135,44A947,11
BAE8DE,093298,8
5785FB,7A6458,7
C427E0,889293,6
6B797B,595796,11
C5AF05,85FFF5,5
774306,1C9EE5,5
737508,E36CD5,3
607D80,D56761,7
9AA043,1FA901,5
6B8777,595796,11
3E8C19,C4A229,2
595449,60DD35,7
A8D6B8,03B48D,9
074565,80EF68,6
F52D4A,D77FDF,5
7FE9D4,B62E9F,2
3C7806,496BA5,5
4980D7,085131,4
9FDCBD,01C6ED,1
52D9FF,2F4BD5,11
3B07F7,4A4552,6
763367,70D6E0,10
EAB8A3,2CE554,5
554AD0,A9E01A,1
22E0E5,A4DA22,7
4424DA,DFFF80,7
9AA043,2CE554,5
23AB9A,8D5903,7
C3A113,B10AF2,6
9EF338,B81853,15
7F0E02,BAAAEA,7
39A894,917695,3
221AB6,918E68,2
A99B06,4F46C1,3
2BBFE9,4A4CEA,11
C4C98F,40AC45,7
6A9142,F5BA9F,4
AD2F4E,E1E64D,4
D923FB,B729B8,5
6A5FB5,EEFA56,5
A7475C,7B6370,7
08B79B,A7E29A,4
D9E5E0,373217,4
99DDA4,911E81,5
8AC1DB,E36CD5,4
015476,169E81,15
7A0AB7,1B351A,5
08B44A,7C158A,4
032C2C,BFC746,4
3E8C19,109E21,5
D0FD1B,01E655,4
F8B59C,BA0A19,5
375A33,1F195C,13
46D767,59FAF8,7
B853CE,1D2C99,3
BA290A,845E89,8
A1D74A,EAE965,5
C427E0,45924F,5
3B07F7,40AC45,6
52D9FF,1AEDB6,11
318C21,8B0A59,5
24BACD,9EAF6D,2
0CE2D1,F0F51A,4
566344,686D47,1
BDAA93,B0D798,5
FFBBF4,8A1E1F,4
AE75A3,395753,0
08B79B,6FE3A1,4
560A97,8F822F,9
519932,B02D4E,13
B212F6,2E5F1A,5
6342FC,869117,2
BC9420,00A4BF,6
567FED,EA5FBC,3
40C657,0E85DF,8
C3BE12,8D5903,7
A66F11,2D692E,7
BF8F17,A7C204,15
968571,A6613B,2
05AF09,25F372,5
D953C8,76EB5A,4
718989,60DD35,2
2885A0,40CA87,7
C2197D,D240A5,15
94B855,F1E52C,8
AF31D6,E7DF0F,6
29967D,3E4344,6
8C05D8,320F68,11
B212F6,A6613B,4
F72575,D81198,9
607D80,16EB43,10
9DB3A2,328EAF,6
EF01AF,49126F,10
8FBC11,7DBBE3,3
F20F5F,1FA901,7
046D0F,3FD35B,8
763367,EAB8BB,9
CB26F1,01C6ED,4
6B0935,D478C4,7
8B448E,487A43,6
1C75F8,3874EC,6
320DCE,7CD95F,4
E3B32A,6BCC3B,3
F5DA7E,5A7AE4,3
61C34E,E30E7F,5
07E18B,906D99,7
5CEB72,B650FD,4
FFFD8D,A7E29A,5
DEFD83,678A79,5
537FCD,E40540,4
016ED2,988950,2
3C45B9,029F2E,1
7FE9D4,91CDE6,2
ACD6AB,D3B395,11
4DCFAB,7E84F1,6
D953C8,B729B8,4
7FE9D4,8F68F3,5
D13FE9,BFC746,3
5F0317,15C0B2,6
BF8F17,871CB6,15
EE0B63,89C7ED,9
C6A1FA,BE9FBA,8
E5B850,3F950E,8
3B4EF2,004A0F,5
FC9F77,A0AC5F,3
9C3A0D,2070DF,9
64C253,E2598B,15
C9D51D,029F2E,9
B212F6,869117,4
1868DF,4654C1,6
7FE9D4,0E77BD,4
8AC1DB,E163CF,5
08B9EB,940A7E,6
1868DF,9AECE9,5
DCA602,858D7D,7
318C21,A5C473,8
7BE3F3,4C6126,3
D2FB74,C0B024,5
9F4ABF,F12F51,15
7D0127,0AED19,8
C02AAD,67848A,1
570927,32F980,5
2EB7B3,15C0B2,9
18968C,EBB15D,6
51BA68,AC20A7,7
DD0711,87AA0A,10
9C3A0D,E163CF,10
CBAB7B,029F2E,6
9285D5,FE4DAD,3
EF01AF,7E84F1,6
763367,82C009,7
C9D51D,D6985F,5
2A24C8,31F8E4,5
EBD5E2,B06165,3
260FC5,C21166,6
50DABB,01C6ED,4
2E4EC0,029F2E,11
77E36D,1EA0B3,7
693A06,9547BD,0
C5AF05,A9E01A,7
4A9680,0D3DE6,7
FA8E8F,962E80,10
808C37,D59395,14
57476C,BAAAEA,5
4DBC9C,1FF093,11
9C3A0D,C097E9,7
5F0317,2D032E,7
3B2DBC,E7DF0F,5
DD6B4C,97310E,6
04F3C0,6188C4,6
DD6B4C,004A0F,8
E4E7CB,6C6785,10
7D0127,79B9DB,5
74831C,91CDE6,4
C6A1FA,7E84F1,6
BD17B6,B0D798,5
679B46,CCF4A9,2
D2FB74,43688C,4
6404D9,88B2C5,4
169321,0BDE24,7
AD2F4E,DEB3F3,7
8071D1,CA2833,8
6A9142,93F0A2,8
65883A,F04883,5
D2FB74,78FEAC,7
566344,E2598B,6
EAB8A3,962DB3,6
3D735D,2D692E,14
38A44E,2610E1,4
AD6982,806029,5
DCA602,B33A6A,9
D793AB,ABD62D,5
6D33BC,1D2C99,3
FA8E8F,080392,4
AD6982,45E403,7
429E3D,98C04F,4
FB91A2,569CD8,7
F6ABD5,47EF9B,10
A0B6A2,1A8CEA,10
900328,987116,9
CDBBAA,029F2E,8
9AE86F,01E655,2
BA290A,E1E64D,8
C3BE12,5C21AD,6
99DDA4,EE13D2,2
841494,8FBFEF,5
905E3D,7E5E9C,3
1F6DAD,7DBBE3,7
9AB02E,81EA60,7
CDBBAA,CE8CA8,3
5F0317,9B432E,4
4DBC9C,5E6E5D,4
C4E15F,9542A1,6
800596,378132,7
D2FB74,57C8FE,0
8F6DEC,28FE21,5
D1E3D3,2D692E,2
607D80,7DBBE3,8
F52D4A,A13692,5
1868DF,46AA73,6
EBB774,906D99,7
FA8E8F,CF05C7,6
18FB65,73F69B,6
9EF338,2E15B2,15
E2CDAF,73F69B,12
CDBBAA,7DBBE3,6
046D0F,111CE2,8
0596E4,48A3FB,6
3B2DBC,150FE7,5
5785FB,FBA77D,6
429526,41B47C,2
1E797C,3DCD1B,3
D2E5E8,248973,2
EBB774,86AC47,7
C3A113,6BCC3B,4
BE6915,7AF252,4
D2A702,2CBC86,5
93FA6D,C702EF,5
7F0E02,962E80,10
38A44E,7F4BC7,5
38A44E,26C482,4
ACD6AB,D6985F,7
EAF29D,EA88CA,1
566344,8280A0,11
C2197D,3572F9,15
6B811E,E1F195,4
6465B3,F8D8D3,1
B212F6,E8C12B,8
763367,859C0A,4
18968C,859C0A,5
EB9C47,1D3750,15
CB26F1,C0B024,5
E3B32A,1C9EE5,8
6A9142,8E4184,8
FFFD8D,AFA01C,3
CC40F7,9056A3,2
C3A113,E5895C,5
7B9B17,E1180A,8
4DCFAB,E689FE,5
57476C,45A3EE,7
B98A15,4A576F,11
6D33BC,85FFF5,4
CB26F1,C29888,2
BBDB0B,6AD944,4
F3469B,813D79,11
FC1378,8A2F60,4
11F9E7,D0E38C,5
50059D,9BD8B5,4
742BD4,8CC1BE,4
8897D7,7AF252,3
3DF472,04C558,4
3B8846,C29496,7
B6594C,54FB9E,6
BAE8DE,77E1C0,7
ED1965,B0D798,15
718989,C009A8,6
C25793,266FDF,3
74831C,50F52F,4
433B9D,954956,10
B2E611,9599D3,5
7D0127,A62E36,7
429526,8BABE9,3
6D33BC,D5A245,5
93FA6D,8B0A59,2
39A894,AB4AE0,6
38A44E,C60ED4,4
287135,109E21,5
8897D7,EC13A3,9
560A97,B4EAB1,7
18FB65,A5C473,5
A7475C,EBB15D,5
E3B32A,43D620,5
6B797B,2F03C3,6
718989,5F41D5,6
4980D7,9B432E,6
737508,90EC84,2
EF01AF,8D5903,5
50059D,5BF753,2
3B8846,01245C,5
8F79A9,428489,9
B322DC,0466DD,6
1AE114,150FE7,7
8071D1,9056A3,7
8F6DEC,23C70E,6
BDAA93,085131,4
05AF09,88B2C5,3
A7475C,681D05,8
FA9498,1EA0B3,11
F72575,D8BDC9,9
5E4FAA,A7C204,7
8FBC11,AB35E7,2
905B39,10DD0F,3
718989,B7D5DA,3
905E3D,0598B4,5
F6ABD5,7DBBE3,7
0DFEF3,C34B5F,4
DEFD83,7E5E9C,4
BBDB0B,093298,9
40904C,109E21,6
F8B59C,512C7A,3
9505F5,1A8CEA,11
735E49,308DE6,1
2E26D5,5267D4,11
E70A15,D70A42,6
015476,98C04F,15
0596E4,E163CF,4
3DF472,9BD8B5,4
D953C8,B527B0,4
AF0135,5A37F9,6
4424DA,595796,11
F8B59C,9B36A5,3
74831C,5725DB,3
C9D51D,5BF6EE,7
74831C,B18599,6
DF4E93,8FBFEF,6
32F1FB,74A732,6
F8B59C,90EC84,4
BF8F17,AA1692,15
ACD6AB,44A947,12
C6C7B6,15C0B2,2
24BACD,C2D767,3
3B2DBC,F9A7E2,5
EF01AF,EAB8BB,6
8897D7,75C87B,3
A8D6B8,2D72DF,4
4304B9,B4EAB1,5
DF2636,F92786,12
64C253,7B6370,15
015476,511E37,15
607D80,E08C06,7
E77246,F9AD14,5
F5BD0D,78FEAC,11
2E26D5,B06165,9
429E3D,D0D6B9,7
01500D,C15F5D,4
F3469B,2070DF,6
B2E611,0B2B58,4
CBEB54,4662D7,9
E4E7CB,FE4DAD,10
607D80,309B0E,5
A99B06,604A4B,5
1AE114,AC12F2,6
53F0F9,B10AF2,5
11ACCD,512C7A,4
7B12D5,167F89,5
6B811E,B23C42,3
148B86,ADD17E,5
A9B1B2,60DD35,0
AF31D6,47D783,3
537FCD,248973,3
F72575,084789,5
8897D7,BA0A19,5
F68BFF,9D6BE2,1
FC9F77,9F167D,3
8C05D8,8992AE,6
A1D74A,E163CF,2
FA8E8F,F44CF0,9
F3469B,117C95,7
13915B,2B664C,2
800596,090272,4
8F115E,9BFA09,8
5785FB,366942,1
9EF338,CDD11F,15
C6A1FA,6E1EBC,7
7A0AB7,7E5E9C,5
29967D,771F9A,8
6D33BC,6B3FD4,3
A8D6B8,584701,5
77E36D,3A9298,6
4A9680,AF8474,7
CE7A36,584701,2
4ACC56,A62E36,10
C8C99B,807F4E,6
DD49B1,82C009,4
B2E611,8CC1BE,4
0B7B57,60C2A0,4
AD6982,889293,5
F72575,8BABE9,5
3ACE0C,8A6067,4
C6C7B6,E331B5,2
83A551,5A7AE4,5
08B9EB,B03680,14
50DABB,2CB521,2
6404D9,2F03C3,5
3D735D,2CE554,8
402384,90EC84,5
DD0711,8E2042,11
AD2F4E,8B2710,4
D9CB76,1AEDB6,7
B2E611,74A732,3
DE34CE,3277BB,3
24BACD,C9EACE,2
22E0E5,8A2F60,7
FED44E,06B41E,3
A99B06,2B7F2C,3
38A44E,C5637D,7
9AB02E,6D6306,10
14440C,4A576F,8
3DF472,69D6A4,5
E4E7CB,0598B4,7
D2A702,B65EA0,6
DE344C,0C7514,15
BDAA93,F8D8B5,8
537FCD,031F00,5
148CB6,75C87B,4
516868,CCC2C2,15
A66F11,943285,6
B98A15,697948,4
FFBBF4,60D967,6
C8C99B,9542A1,6
FA8E8F,B02D4E,6
0C1A1E,090E72,5
72085C,4C7351,7
D145BC,FA90A4,8
7A73F0,FC8052,15
AEEEDD,906D99,5
9C3A0D,602380,7
4304B9,C4ED6A,5
513097,DCFA50,7
79C62F,52AF4F,12
BA290A,E30E7F,6
763367,9A68E2,5
57476C,AA1692,4
64C253,2E5F1A,15
01500D,C29496,4
E76204,7050A3,5
6B0935,F12F51,9
763367,595796,9
EAF29D,C60ED4,1
32F1FB,962DB3,6
774306,0B2B58,6
D923FB,FAEDD2,7
320DCE,F8D8B5,7
260FC5,9C8689,6
7FE9D4,AFA01C,2
38A44E,8E2042,8
B212F6,986704,6
E4E7CB,BD466A,6
0B7B57,E07E04,5
83A551,909BA4,7
5F0317,97ECFB,6
6A9142,004A0F,9
B18DD4,3FD35B,1
905B39,1AEDB6,4
B212F6,5D2ED8,12
A0B6A2,046678,5
F5FA9E,C702EF,1
790996,DE3BE8,5
6404D9,B1B274,3
73EF9C,28CC90,4
35AA9E,53A68D,1
6B0935,0A1E05,8
3C9DB0,D360B4,5
DF4E93,F44CF0,9
3A2BDE,681D05,6
2E4EC0,FCC379,9
2EB7B3,D0D6B9,12
905B39,623492,5
841494,6274DD,4
4304B9,60AE38,7
429E3D,0E5897,3
13915B,807F4E,5
015476,B03680,15
A1D74A,75C87B,3
7B9B17,45E403,13
D2FB74,2D2537,5
74831C,C5637D,9
B2E611,7CD95F,2
F5DA7E,87AA0A,4
3C9DB0,0CFD3F,2
D13FE9,869117,2
8F115E,3C1DA2,8
A6F9C0,4A4552,3
BAE8DE,2D7D2D,7
A0B6A2,A4378C,5
39FAF6,0BDE24,7
D923FB,940A7E,5
B119EC,52AF4F,4
3E8C19,C5637D,5
5943FA,F7C9A3,1
570927,E6A45F,6
E4E7CB,B614E4,10
0C35CD,B06165,1
A48609,569CD8,5
C418A2,BCE539,8
99DDA4,5D0584,4
5CEB72,1C936A,3
D68807,51BD1F,7
64C253,D6985F,15
A1D74A,FE2BB4,5
46D767,67A731,5
55AFC6,C0F283,4
EBD5E2,269302,4
72085C,C0B024,6
8897D7,584701,3
3C9DB0,25964B,2
099913,33C89E,6
D2A702,AFA01C,5
C4C98F,7B6370,8
DD49B1,3D14BF,7
BF8F17,45924F,15
32F1FB,A62E36,7
169321,2E5F1A,7
516868,BA8035,15
527572,F33BF8,3
51BA68,B0E3EC,4
4424DA,4C6126,4
9FDCBD,6D8D1F,1
FE4473,6D8D1F,4
C4E990,0A0D4F,6
7A73F0,686271,15
595449,AB35E7,5
905E3D,76EB5A,6
C6C7B6,91CDE6,2
C4C98F,06B41E,7
8F79A9,954956,11
527572,1F83C5,2
01D7EA,3DCD1B,7
8071D1,40AC45,7
BDAA93,E1E64D,5
FE4473,E673EA,7
38A44E,C4A229,2
61EB77,54AD77,6
8EE687,A98D40,10
C8C99B,BB4F07,5
A893EC,31F8E4,1
0CE2D1,DE0882,4
BAE8DE,F8D8B5,10
D145BC,C9EACE,3
457095,5A37F9,5
6A9142,7D456C,9
E3B32A,917695,3
F20F5F,2EDFC4,12
07D1C3,B4EAB1,7
8071D1,A0AC5F,5
DD0711,813D79,11
DEFD83,30EC61,4
8FBC11,AC12F2,3
C418A2,154140,1
74831C,FAEDD2,6
32E092,01F8E6,4
E4E7CB,211004,8
EAB8A3,43688C,7
89B0E2,3FC8E6,3
C3A113,D9D6E0,4
39A894,01F8E6,5
50DABB,150FE7,5
3C9DB0,986704,4
1AE114,84C342,9
6404D9,093298,7
1868DF,290FF9,5
18FB65,87584A,4
52D9FF,1F5322,7
032C2C,07BBD7,8
A7475C,7DBBE3,8
737508,AB4AE0,3
742BD4,A1235B,5
46D767,AB4AE0,6
1F6DAD,67848A,2
6404D9,871CB6,8
14440C,65862D,9
9F623F,AC12F2,5
148B86,FC91BC,3
C3A113,B2A9F9,5
C4C98F,B02D4E,8
D2A702,FCCA0D,5
318C21,AB35E7,7
718989,487A43,3
0CE2D1,B86F23,3
9AE86F,C0245E,7
6B797B,93F0A2,7
A7475C,560305,7
EAB8A3,FFDB4B,5
8897D7,A5DF0A,3
E2CDAF,856D03,5
EC1A55,E689FE,7
A6F9C0,93F0A2,7
DD49B1,5F65E2,5
7A0AB7,9B432E,4
442F6E,0E77BD,8
F7D8F7,7381D7,4
679B46,F4E2D6,7
13915B,04C558,4
F5DA7E,50F52F,3
679B46,9B1740,3
87644A,2FCBFC,8
CDBBAA,60C2A0,2
5F0317,01E655,3
4980D7,E2598B,5
BCF3F3,45DB4F,5
F3469B,B029E8,7
C418A2,0E85DF,9
BD17B6,0E77BD,9
5F0317,9F2CB6,8
E5B850,12DFDB,6
3DD720,DE4273,8
F72575,FCC379,8
64C253,F44CF0,15
EBD5E2,7E84F1,5
11B9CF,AC20A7,6
9AA043,E08C06,7
918D51,FEAECC,0
A99B06,ACEF30,3
221AB6,7AF252,3
68F0A1,080392,5
F3469B,01E655,6
260FC5,EA88CA,7
564444,A35B8F,7
41A215,527491,4
FFFD8D,CDD11F,2
6B811E,9B432E,4
FA9498,ADD17E,4
E4E7CB,8C2CBD,10
D2FB74,7C2CE7,2
5F0317,90EC84,3
AD6982,74A732,6
DEFD83,084BF6,5
905B39,B02D4E,5
EC1A55,018FEC,5
07D1C3,43688C,10
D2E5E8,5BF6EE,7
A154A5,CCF4A9,1
D793AB,53A68D,7
321A63,C66111,6
C6A1FA,2FB424,4
BF8F17,2F4BD5,15
EBD5E2,F0967F,4
BAE8DE,5F41D5,7
F3469B,A88DB6,6
EF01AF,AF80AB,6
A0B6A2,1B52B5,7
D4289B,A72927,1
39A894,686271,8
54AEC0,EAE965,9
72085C,94C1B3,6
032C2C,1C936A,4
E1F9E4,79B9DB,5
4A9680,8C250F,11
9C3A0D,B62E9F,7
560A97,A35B8F,7
07D1C3,3572F9,7
0CBECA,AC20A7,5
EB9C47,4654C1,15
0B7B57,D82BF7,6
13915B,FF53F4,3
7BF1EE,2D032E,6
24BACD,C1BE85,2
800596,5C21AD,6
ACE8A7,8B2710,0
595449,5CF748,7
C9D51D,E689FE,4
E96D35,B0D798,7
DE8E94,962E80,9
BF8F17,32CCFC,15
7A73F0,F9A7E2,15
40904C,91B1C9,6
742BD4,43688C,4
BEC709,ADD17E,5
EF01AF,E5895C,5
0C1A1E,43688C,9
DE8E94,C0219D,3
ACD6AB,4C6126,5
DD0711,1CBF37,7
C2197D,440A56,15
40C657,A5C473,6
9AE86F,4BC7F1,4
905E3D,9C08F6,3
22E0E5,29B140,0
40C657,AC20A7,6
8F6DEC,19638C,3
6B811E,FFDB4B,4
015476,8D5903,15
7A73F0,084BF6,15
BBDB0B,5A37F9,8
3A2BDE,E967C7,3
4304B9,373217,7
5785FB,595796,8
EA733F,584701,5
EF01AF,723094,3
7FE9D4,5E0972,3
261CA4,9B432E,4
18FB65,3D53E2,4
79C62F,4654C1,9
7FE9D4,A7E29A,3
0B7B57,45A3EE,9
032C2C,4DE52E,4
D81FED,084789,8
429526,370812,3
FE3C11,A4DA22,7
C5AF05,A2B1EC,9
3B07F7,0A1E05,6
BAE8DE,9B1740,5
01D7EA,F8D8B5,9
622EA1,E7DF0F,8
BAAFCA,C29496,1
5785FB,85FD76,9
7A73F0,424804,15
EBB774,47D783,8
7F0E02,975774,6
DE8E94,DE0882,3
3A2A87,C1FCEA,5
4B6294,16FE76,5
E4E7CB,EBB15D,6
61EB77,E673EA,5
841494,31F8E4,8
C188BB,9547BD,4
6B811E,C15F5D,4
4DCFAB,248973,2
72BAE1,67609D,9
318C21,8CC1BE,5
C9D51D,FFDB4B,5
3E8C19,78FEAC,10
B6594C,F44CF0,7
E96D35,1FA901,8
905E3D,B610F5,6
D2E5E8,12FB46,5
DD49B1,97E60F,6
CDBBAA,9D6BE2,5
F8EB3C,595796,9
7B12D5,62065B,6
EE0B63,B7D5DA,9
B322DC,B610F5,10
BEC709,678A79,5
774306,9EAF6D,3
8AC1DB,0ABC0E,3
C418A2,1B09C0,5
74831C,A7E29A,6
99DDA4,4A8214,3
50059D,43688C,4
D145BC,F44CF0,5
54AEC0,7AF252,4
4304B9,378132,6
015476,1F0CC6,15
29967D,43AC7C,4
3ACE0C,2C3783,3
5943FA,5BF6EE,2
33370F,9599D3,7
73EF9C,2AD526,5
53F0F9,758F5D,3
BF8F17,266FDF,15
C6C7B6,7A59C4,1
BAE8DE,D85B6C,7
39A894,12D9F2,4
C2197D,E08C06,15
FFBBF4,B614E4,6
07E18B,E8D861,5
BA290A,954956,10
DD6B4C,2F4BD5,6
7A3381,43688C,9
BC9420,5BF6EE,6
C427E0,3D14BF,6
718989,0478A8,3
A8D6B8,8264EC,11
800596,5F65E2,6
2EB7B3,0E85DF,12
DEFD83,F44CF0,9
3D4D1F,80EF68,2
EC1A55,04B0D2,7
D923FB,954956,10
516868,01F8E6,15
3D4D1F,B7C463,1
7A0AB7,49B6FC,5
041410,DBEB1F,11
8F6DEC,FBA77D,6
FED44E,757367,2
015476,FD2161,15
015476,3C1DA2,15
DD6B4C,5A37F9,7
7BF1EE,773E03,1
0CE2D1,7E84F1,5
FB91A2,0CFD3F,3
72BAE1,1AEDB6,11
EC1A55,E13A42,8
BDD328,6E8CB0,1
900328,658BB4,5
5CEB72,01245C,6
C54A2A,FC91BC,5
516868,C60ED4,15
51BA68,B23E70,8
F72575,C4A229,2
CFC1DD,085131,3
A8D6B8,084BF6,8
94B855,6B817D,3
53F0F9,FF9E65,3
9F623F,C0FC93,7
900328,2E5F1A,8
57476C,595796,6
A154A5,553CA9,3
BBDB0B,524719,13
2E4EC0,7CD95F,5
C2197D,8BABE9,15
5CEB72,D0D6B9,6
34B638,9D6BE2,1
9C3A0D,7AF252,6
11B9CF,B7D5DA,4
E3B32A,4F46C1,5
E1F9E4,2CB521,2
F7F493,9EF509,8
169321,DE3BE8,5
2A24C8,C1FCEA,2
A7475C,FE4DAD,13
33370F,40AC45,6
127D8F,328EAF,8
6D33BC,FEC90B,5
EA733F,090E72,4
320DCE,807F4E,6
9AB02E,1EA0B3,7
3ACE0C,5C21AD,6
790996,6CDDE5,6
261CA4,EE4ED8,7
F5FA9E,ABD62D,1
4B6294,3AE849,4
9EF338,B7C463,15
B293EF,80EF68,7
2A24C8,DE0882,2
DE8E94,C449C5,4
CFC1DD,43D620,6
BF8F17,9E32B9,15
BDAA93,3D14BF,5
CB26F1,88B2C5,4
790996,0E77BD,7
3DF472,4F46C1,3
D9A273,918E68,4
BE6915,49B6FC,5
F20F5F,4C6126,5
99DDA4,26B6C9,8
0DFEF3,C0245E,7
433B9D,A6349D,7
AF31D6,EA4BBE,4
AE75A3,B87871,1
A1D74A,211004,5
52D9FF,59624A,10
3B07F7,AA1692,5
3B2DBC,FA99E2,8
5CEB72,6AD944,3
9AB02E,45A3EE,12
37AE1F,A7263D,6
EBE580,987116,5
F5BD0D,E31FC8,10
2E4EC0,52AF4F,9
3B07F7,2C3783,6
3ACE0C,FD2161,3
968571,40CA87,5
8AFCC9,10DD0F,6
FC9F77,D82BF7,5
BEC709,5267D4,6
318C21,15C0B2,5
72085C,167F89,3
DF4E93,800613,10
570927,9599D3,10
6B9D4C,46AA73,8
320DCE,DF22C4,4
D793AB,5FBCC1,7
9505F5,FAB996,15
FD8FE2,93F0A2,6
0CE2D1,A2F200,6
537FCD,604A4B,7
BC9420,BA8035,6
F8B59C,1C9EE5,6
8AFCC9,0540EB,6
8AFCC9,8F822F,10
D81FED,B86F23,7
9AE86F,5A37F9,4
F72812,109E21,8
968571,5A37F9,5
53F0F9,E6A45F,3
537FCD,813D79,7
1DD827,F9A7E2,7
3B2DBC,5FBCC1,4
24BACD,67A731,3
07D1C3,471A44,9
8897D7,AC12F2,3
EE0B63,AF8474,8
169321,1C936A,5
570927,26C3DD,11
55AFC6,A638B6,5
6D33BC,BA1E11,2
E3B32A,A1235B,5
E70A15,1B0C9B,3
B212F6,A4378C,8
01D7EA,43AC7C,9
C2197D,378132,15
9AB02E,FC8052,10
65883A,87AA0A,6
7BE3F3,6050DF,4
7A0AB7,248973,2
BDAA93,19638C,4
9505F5,7B6370,11
FED44E,32F980,2
009A88,6BCC3B,5
3DF472,1299FC,3
89B0E2,91CDE6,4
570927,473408,7
24DF0E,D40776,4
C4C98F,3ED5B4,9
79C62F,1010FA,3
E5B850,150FE7,6
24BACD,81EA60,3
564444,FC60E1,3
099913,E5895C,4
15B14B,26C3DD,9
4980D7,07BBD7,8
570927,084BF6,7
032C2C,C4A229,2
C4C98F,CD564C,10
D793AB,7AF252,5
FA8E8F,A2B1EC,10
11ACCD,766DAA,3
4424DA,B270FB,1
433B9D,C0FC93,4
516868,2AD526,15
EC1A55,4B6634,4
527572,B650FD,6
3D735D,32CCFC,9
65883A,EAB8BB,8
37AE1F,800613,7
D145BC,D75A98,7
EB67C3,4D49D0,12
2E26D5,AF80AB,9
BDAA93,04C558,5
