ItemId,V1,V2,V3
568CA1,3342,7.477870629555866,1467
9D9E29,9060,7.532888957605555,2601
3F9259,5738,7.649196658664977,1858
923C39,3309,7.541786685141919,1280
D3CDEB,12363,7.675297249051847,2770
45C096,11609,7.473577930901605,1956
FC3121,11410,7.494057500934805,1361
19B9E1,12798,7.62030393369628,2644
CB177C,2707,7.547086712698405,1256
249DAB,9969,7.772243958237434,261
79390A,2039,7.446421190930497,2263
5A12BF,12284,7.6136391020704774,327
906843,10032,7.741405925656653,1469
1755DB,1883,7.766626322368647,1101
8B2912,4037,7.40729033629022,778
76D0BC,6356,7.734669903513103,2864
E1705F,12846,7.602994151424003,2037
593576,12285,7.781799027127035,327
90BBEE,3355,7.723428733424592,2115
EF003B,8853,7.601406904822536,265
A9122D,10888,7.758509808876442,1241
CCDE8B,183,7.672363448040734,1105
FA3A59,5013,7.445590406859729,1067
10A366,10818,7.477541341125564,1446
731C89,10818,7.707822051075882,1446
94D0D2,10818,7.711070102957682,1446
9971BC,4867,7.6985193156485705,1446
D81419,4547,7.663958877534378,1446
293E93,4867,7.614612325992385,1446
D660F9,3713,7.742039786017007,73
7CA73F,10014,7.697639367450232,833
7D0528,5151,7.842156110356662,254
819A0B,7722,7.469769597795719,120
06C63F,7002,7.409477820925292,1256
FBCC38,9147,7.584443575905091,833
49EECD,12285,-inf,2198
093B68,9262,7.50264495589847,833
55B0C8,5961,7.737853658138181,2186
98E91E,10873,7.5059937316225,841
90CC2A,12792,7.47583898384098,1833
AC92CF,12721,-inf,2876
6AA874,9021,7.427056546702092,1080
6E841B,578,7.6687897115968875,2850
2B71A8,5974,7.5342868848007924,880
ECC361,8255,7.649747461841087,835
5B98D8,10993,7.58330339118218,711
4D5E6E,782,7.498391754688662,711
449408,10116,7.571012906093842,711
E4FA77,5268,7.557134196753682,711
E0CBCB,6850,7.570053863513374,711
CBA69D,6315,7.5703184297236055,711
402ED3,6315,7.510290001335051,711
7DBD7B,11505,7.670024432102312,711
00E294,3478,7.5932183859387425,712
A2067E,6329,7.705317749512172,711
3C9D95,10278,7.665676780896544,711
4A6537,846,7.384314138736646,41
FE57EC,1822,7.635067870912183,2293
D34DCC,9628,7.595411814329438,749
2CA03C,5771,7.669296604656556,2205
59061D,11241,7.720442168291099,122
511584,5351,7.494461143265006,603
7695D7,3225,7.5817757334920515,2372
811B6B,5090,7.535440329386182,510
293D07,7270,7.52876611840876,1895
E4D92F,4458,7.625983051102298,82
F64CDC,4476,7.582001648954031,2147
0E390B,11585,7.673038264682428,1665
67EE75,10484,7.568424352703777,1309
E11638,1673,7.776085977197123,2207
5A1604,12604,7.489440635316977,260
BFACF1,6572,7.576331277071146,2808
F95770,9469,7.6568826420799105,2807
5F3216,6250,7.485780451120525,2143
03CED2,5013,7.586282559879465,693
E5F089,686,-inf,1106
1ACC07,854,7.651930051042185,219
700E26,3322,7.541252993654659,2720
46D698,8057,7.424293469123378,2120
F81C2E,8125,7.561020680163013,1251
1343BC,10961,7.591864410097901,2424
72C2EB,1499,7.473235632986623,2826
A60EA1,7948,7.658887771862541,2336
165F69,6303,7.57825898701688,803
2161FF,11248,7.695718701434264,1115
D743B8,9832,7.700090201883018,1236
2DC60A,1572,7.67838537635986,260
678C05,3316,7.693873348730395,1444
9ED14C,3085,7.663939254427632,2238
BCF363,3316,7.605253201188956,1444
BCE2EC,5055,7.465963685772537,327
DEAEA0,6542,7.6899057510333995,2132
C1FF72,7635,7.569463748403787,2807
906B2F,6150,7.747567882167418,1361
17E421,9511,7.568830037316542,227
EC1735,7160,7.525134617919005,2560
A79E0D,2345,7.73192409368639,194
32EAE3,10905,7.668975724146159,2644
97508D,1816,7.68583521216735,2560
992A3A,2460,7.6273814444410375,327
88D917,5433,7.60732974662629,228
261FEF,12673,7.551255293538244,2560
494563,5739,7.657964039995438,327
AB13CC,10452,7.497490166139803,1253
7FBDCC,1434,7.6892421456951885,3019
172A80,2460,7.484153634458961,1485
19C57B,4738,7.566884997378173,261
53B8E7,9396,7.712931558465782,1485
BEBAEE,9396,7.5700469875934155,1835
113AE3,10017,7.434900452919111,2207
6F05CD,7403,7.49710054965204,327
17F583,8873,7.744459181195147,2560
F1FCC6,4315,7.570454386318459,327
25D2B2,6195,7.473785544795106,1485
7B732C,2744,7.563938387943062,2651
3222CD,11604,7.679660924090346,2651
4DF459,9208,7.45964503782407,1384
FDF201,4621,7.4515266138386576,1027
4D799B,2460,7.745948292366173,228
E827E7,400,7.726240594432035,2007
5C59B5,3038,7.5512573627525565,3028
522D76,8286,7.417884649063595,228
36476B,10689,7.525808361039677,2207
0886F5,5212,7.703153799558195,327
B20325,2460,7.599176368866153,327
BF6966,8365,7.558914170201439,261
3395C6,9885,7.618753808989485,1440
37A4B2,11819,7.799970560545251,2972
57C80B,11204,7.621350556179084,2532
B4D665,6204,7.600787174568785,3072
C46C41,8991,7.792336723178799,2656
54AAD8,9726,7.613370832863017,2115
2FB807,6353,7.555715131615298,1256
586587,7002,7.5807219547138684,1258
BA2EFC,5320,7.773312829853917,2129
DF5724,1440,7.723182902518287,38
57E1B0,10114,7.567347166384108,1290
F1C5A6,10112,7.526432969905797,1290
6FC4DF,3384,7.632237724483111,2132
561DC6,4272,7.681803632075901,1276
EFB00A,2248,7.659611824971892,228
5ADA70,4437,7.546293002473643,254
FE0A09,9499,-inf,1190
B222CF,1745,7.566265379005709,489
A0E432,5364,7.535060257445316,2211
BEA028,4768,7.716465050642508,2115
4C50A3,7625,7.61349317693502,2132
20AE13,12593,7.478162237966914,2115
38709E,8637,7.542056841343079,2120
D20892,3740,7.6898617010564045,2517
DB4C57,11833,7.643398472711707,1923
70E420,12167,7.44656164043164,261
78A794,10804,7.662329540128545,2968
CB7D12,3446,7.434412171457581,1645
B74F1F,4206,7.665879163966176,3173
AB2A95,10829,7.833295734495545,2650
3570B8,6725,7.6417895630313355,1588
939D37,5017,7.532949265199245,1236
A087F7,5141,7.533184162663377,1889
04BA72,2613,7.602728439998233,1590
DFB0C9,2422,7.709546923742732,772
AAE4E4,10278,7.686950763147148,261
EDC090,10398,7.607367429314337,1229
D4300E,12783,7.551224409447426,1773
FD072D,12354,7.681571456060148,300
BB4697,6422,7.697070691219483,2560
FECB1D,9133,7.639915146162045,2282
0224E4,3278,7.664411821243796,254
0B9FA6,1970,7.702764080489418,1885
85A49B,12167,7.460144934104356,2120
0BE6F8,12929,7.714572144745982,2972
D5FF9C,8557,7.572990902843499,2147
25BB0B,6384,7.723335434910536,998
9A27B8,6471,7.680335104373583,536
F15DE4,3355,7.529158753004361,281
A544B5,160,7.602770999301002,2651
B945D2,8474,7.632475070736109,2801
6537FF,476,7.487476710720648,2854
C46C0A,476,7.6376134501429656,2854
FD7BA9,8953,7.548715784118658,2466
882606,11103,7.539686841582613,699
9F0949,12552,7.535178176514928,1554
902200,163,7.462069756208693,327
C5CEC9,163,7.733307253776693,1179
4A55FD,4458,7.609725086215053,2115
62E0B6,4195,7.548870427283168,1446
B673C0,2585,7.604020063643076,2974
FD08A6,10278,7.607988167975613,61
333B1D,11607,7.621848402828904,3073
6E9CA7,257,7.579359085597195,3146
372993,5332,7.64303553907904,264
804E04,1405,7.495822649561397,2807
2C3F76,3258,7.6292847501268755,76
0A9BFF,8590,7.540191700800225,2195
913418,802,7.548914127896104,2737
90271A,8955,7.569711877124419,1409
5B9A2F,6605,7.645364100887087,260
FC6657,6605,7.651453396596679,2282
D242D4,257,7.671258379604769,900
88E25C,6605,7.670623632049048,194
A24296,10384,7.555189740549934,1241
C27088,1289,7.472646425980445,773
2E395E,12827,7.758649442289116,254
5A7CCB,5378,7.597139225026673,2041
5C7E69,10474,7.573090374734332,2332
059662,5298,7.7060333885462144,254
6F735E,397,7.711724147317408,943
429C82,5726,7.532810792991729,2415
5B0034,2941,7.53912997584918,1960
F2DFE7,10832,7.608612709150671,2100
FC56C7,2967,7.709226464414472,943
3D0AD3,9051,7.641052594649319,553
3DC6B6,8781,7.678031985131194,2126
5B0FED,10909,7.5550072704244915,2616
DCB38B,2549,7.5979654766943465,2258
75E8AF,1503,7.7343666874543375,254
F7FD8B,2762,7.601550556154462,743
2F250B,1742,7.7086233039589,1256
89E3C2,11151,7.569332791893929,2132
9B96E9,10626,7.6518474363030515,2205
2EB1EB,8297,7.700248676005919,2115
05F418,6314,7.628717284445662,978
CD3419,2358,7.755351651553949,842
BA1544,11290,7.457796245200318,680
EDB48B,12103,7.41387831946585,1253
B0B170,3176,7.868194417528611,2207
791BD9,10585,7.4160884144135215,693
BDD210,12593,7.492158845333468,2115
637235,8936,7.638287020124765,1254
140048,6040,7.737830321668524,729
A8D097,6837,7.522894909580146,2174
084B64,8602,7.801444188766547,898
FE12F5,1881,-inf,899
43D85F,3746,7.658414318386373,2517
FDD13D,9233,7.692059721538943,2698
DF54CF,6870,7.712179426141973,2693
62F93D,4758,7.72041461504858,2168
5EE0D0,9381,7.28183375841688,2283
ECF1F8,1681,7.402763403556365,883
BD90CB,431,7.705135788741805,2186
3D3CE1,10085,7.636232394324397,83
0F1699,9475,7.463000414971299,877
BED79A,10813,7.642308672306868,488
829123,4175,7.443637501276639,1026
0C997F,3396,7.710170642268009,2066
DC3A42,5854,7.661834721961661,2560
E2398A,2626,7.53594067692975,273
020311,4874,7.691963096133848,2570
5603BE,1535,7.730058768058326,537
14393B,10956,7.682963089420047,1734
854870,5854,7.489785118192627,2560
452D9B,1295,7.474370815805152,254
2A11AE,3270,7.5371844526939675,254
DA1741,2369,7.506640177309039,326
041367,11773,7.546552580686512,1309
928D95,9186,7.624748603600205,2504
99B677,3353,7.629932122181366,1291
4AEC3C,9087,7.39625523697129,2244
8BC5AD,1796,7.683601728235774,2570
96D7BF,1822,7.6313698125329985,2806
D0C711,5755,7.73072266825644,254
876B6A,5810,7.4749468408843756,254
2A5A0D,4097,7.501627985687039,2132
830FC8,878,7.439810817286347,1021
ED9553,2738,7.715174397473803,1214
300DFB,3957,7.386791759617637,2332
3824F0,1104,7.5875558341302005,696
DF27A7,10403,7.6777099864151035,3084
506232,9678,7.6684717547211925,2644
BDA954,12028,7.600536524834155,227
8AEDBA,10039,7.591877638349831,1444
282968,2653,7.659800483552702,693
660B40,4235,7.6814616587790745,2633
B3B1F3,6488,7.55737420222829,2290
AA3FB0,1875,7.523015391812703,261
168C10,3600,7.599499966532988,3019
85203A,3324,7.6506166322928975,701
65C0C6,4724,7.523873719441452,2129
42BAD0,11622,7.5022510632044765,265
0D0C66,10050,7.6930831688076395,3019
1F0964,2221,7.609547999997489,2207
89D9E6,2221,7.639299639166469,261
F9C1A9,2382,7.6988202836416715,3028
12AD62,3191,7.706282316164694,2807
DCBB8E,3191,7.545736511514618,2807
7C5D8C,9940,7.6604427084185165,1253
177714,11453,7.580579425145565,203
1F199A,2753,7.722798982164344,2007
4AFAB2,1257,7.478764392082278,3084
0674C3,3191,7.480483073645307,3019
A2BB0E,7967,7.549978352292323,2258
BC7F58,10500,7.639959812429657,2258
FA909A,6247,-inf,2939
197FF1,5237,7.580131946404774,2807
54F995,3278,7.631871151962996,1444
D8124C,11388,7.430663160949129,2633
76DEAA,980,7.551875985734384,265
2695D1,4102,7.648725155361459,254
8D2E2C,12607,7.415907504661677,772
FEA83C,10467,7.578186244774179,2154
3DDA16,5756,7.621380005579866,665
19CCF9,277,7.560767361715561,2651
3837DE,11722,7.6367479663636635,2649
FF53F1,10382,7.659153747463609,1251
B05745,7077,7.692140187142723,2475
3472DC,4471,7.4573759091298735,2411
E7F9F8,1140,7.590106079718265,436
0A7D81,2108,7.724608542525619,2891
5621AE,62,7.629204941695038,3174
7D0F90,7347,7.289359762156245,2154
9EF273,2063,7.429027651021426,2517
94914D,4637,7.5471216743411516,1236
845C24,12343,7.542128726454397,1309
8E1396,6774,7.577056531321943,701
CCAC4F,11395,7.602554143024855,2651
45D144,6774,7.652881579783984,701
4F9AFE,11395,7.673961227043644,2651
2D2758,10344,7.659448842241792,2570
117A2A,6707,7.550467363213268,697
04C219,7584,7.571659552107221,2207
CD94FE,7731,7.562680108068842,1214
CDC9F7,1190,7.501988989926546,327
FC6949,5624,7.69516441768872,3019
E182BF,6707,7.723892313131191,697
9896DE,11584,7.382115795591868,1220
1FD94E,5624,7.613767365918644,1214
64F9D6,5624,7.7477814143274655,1214
AC304E,4448,7.46049447165086,2863
4DBCDC,7101,7.6143074679573175,227
9C416E,5624,7.636262600698079,2207
F02376,9131,7.632534679064539,2750
CEF990,12486,7.694734636976364,549
8D89D6,1402,7.757394470172275,132
7DD626,9615,-inf,228
612DE1,12103,7.609013338775157,1446
A61F47,1941,-inf,950
DE5DF5,12554,7.513351743527896,1446
D2AC59,5689,7.678847623522172,1067
9A81D7,10006,7.636312318023268,711
5B2B52,8978,7.611063147304174,711
9AFA29,10095,7.421017061706757,711
0B2010,8978,7.430584531019182,711
DA5A24,4216,7.612021666428179,711
009297,4216,7.580933166141221,711
98F157,4216,7.735326576926711,711
4A8A1A,9760,7.708333835320737,1067
1ED9DA,11522,7.493941274164514,669
747BF3,10733,7.532443668417108,87
E31E65,2246,7.634048408439615,670
0F9B1F,2246,7.607104980825257,670
CA2A31,11835,7.685858634126811,1253
E911A5,7510,7.618530914329532,1357
1B77CC,6280,7.563064923442005,2115
DD162B,818,7.64511175343275,728
9C6E3B,2551,7.623028331161801,701
511026,12759,7.6518100855479165,254
20EA52,2501,7.617017843453363,1613
91B366,10811,7.6262190856403205,327
7D11F1,2774,7.741850133042602,548
27746D,6198,7.584395080843566,254
9C094C,1049,7.532643080644513,227
0C3297,7421,7.628182161630584,2007
5DFB6F,2277,7.578376965923397,978
1F22D3,5341,7.476318463640654,768
84F3B5,7650,7.5912341138338935,2820
8FD562,3982,7.679357717311945,2290
F0CABF,5219,7.5649462081359,1613
38015C,6829,7.572333127363284,125
A33621,7515,7.576302738294281,2570
1B683C,9802,7.758273461929657,312
106D77,2822,7.7565357816085605,3029
644AA7,6552,7.69005361442647,261
73DD4B,6552,7.632045052810262,261
C4C0C5,5243,7.627833304113889,2207
84B803,11032,7.52021701226808,213
CC06E2,8564,7.424806300579724,2400
185140,9505,7.625029113160671,3020
DD8724,6552,7.620029287060166,261
DFB428,1808,7.570367521816391,2680
F54D9D,6937,7.584693561878582,998
1310EB,2708,7.636249819710229,2926
4A9289,10717,7.583723908724148,2650
BDDE35,1034,7.675541454565709,2517
13F298,5739,7.602925391769053,327
A66C8E,2701,7.448498133901401,2319
C7E64D,5294,7.541193431157188,2335
FBA119,10717,7.627153328802365,2322
F383F4,9619,7.585521321942585,2827
16513F,4060,7.5013512589732105,267
00768C,9310,7.570080699812359,79
A74388,10853,7.725566647429362,2115
0551F0,10498,7.640493065643356,2262
4DDC47,11,7.532670616626084,1354
19475E,5347,7.64770270092905,2651
226A06,10408,7.536878902550022,1256
2834B5,3565,7.665361768706646,2903
DDA97A,3745,7.503910284742607,2234
05DD0F,1925,7.708340644072009,2290
B8E928,10006,7.701012594641338,2974
AC3FA6,6140,7.5375406009198915,505
BD4278,12341,7.77125709907385,820
24676B,5420,7.575591716728365,2207
EF6AB3,11180,7.442693456535616,3028
3BB8D9,3742,7.812392760880233,2778
8F18C8,6395,7.7048951858848405,227
67E757,8762,7.5564745871772425,1656
4C65C0,1119,7.65779376482231,79
E6065D,7233,7.570561395076231,2319
0BA8CC,1477,7.642846610834371,1209
CCE899,1230,7.566037966169313,2144
85DA3E,514,7.472976680491288,1493
188BAF,10491,7.665383126596221,3001
DFC9B2,6220,7.518925803215188,701
0EA069,466,7.681759155670203,254
99B380,6971,7.497168100201735,2144
689DC6,6297,7.688876882445634,793
54F021,760,7.679910338562827,1105
FA731B,7470,7.535615119932893,2974
E7CAE9,12447,7.49447084880557,2434
159F98,12719,7.544751084762408,1003
1CCABD,10915,7.695680248824509,734
4F2923,4327,7.661930949008316,825
84D927,10738,7.48719425794917,2570
B5CFC7,2476,7.580163973879052,1236
7B7717,7938,7.685809259911415,2449
0FE3BF,10219,7.646275469288319,2781
E19BF9,9652,7.489802034307481,2009
E80F42,9025,7.619732415445956,902
A7C55C,6998,7.570053789283073,1251
1E3C8F,10811,7.594010676267054,327
5616F0,12747,7.595474565620399,2973
1CD613,5659,7.5551199867982035,261
AC206A,12747,7.466422526032058,2974
9D656F,11318,7.377406004172855,3149
171E54,5047,7.567790269494496,2494
3E43EB,2460,7.408323246243118,327
5654FB,4251,7.649280862063408,3019
A85883,996,7.611448073344337,2650
B52C1F,9897,7.563634344489318,327
E66F17,12433,7.557582635442604,2207
7E53CA,9396,7.634134626090455,2564
757D78,872,7.368246228935616,327
6D0ADF,7956,7.420553652956706,260
5DA9EE,2645,7.431925826102154,2807
5069D0,12836,7.572341622770617,3019
6902E2,12374,7.583536973573345,254
B2CCE3,12374,7.401016384879996,254
CA89B7,6148,7.629294343078465,327
96D5EE,10348,7.400699017571591,701
3911F6,4814,7.550221952258735,2602
4FB143,2551,7.674175155732701,697
BE7BE4,12782,7.495438140300258,228
14B1D1,297,7.557168930353013,3019
886BCE,10325,7.544872854813082,983
B2A645,4567,7.638566087286943,2973
062157,749,7.725011305308405,2517
D7C78E,9857,7.582747305618528,2662
E19F7B,6372,7.6161497094029516,2144
E88825,4653,7.53778456513313,2816
5FD54C,12628,7.431614965732361,2974
810FCB,5841,7.79886514090791,1152
A79907,6216,-inf,2059
93A45F,2604,7.493328069537916,3155
819B4C,3125,7.575450532311472,2144
BF0CFB,12639,7.633107755604453,1236
5A1B74,6844,7.600432333267347,2651
5FD1AA,1278,7.583246850461273,3159
879D7F,4433,7.874283894460194,2808
069BF5,4235,7.621890621961717,2633
CDC97C,5093,7.559573717034079,227
A1E72B,11752,7.4678573869350044,978
1DD432,1194,7.698585281711823,701
DBE242,9077,7.561593163260719,2517
ABE011,8352,7.461585354225006,2916
F5AC52,5979,7.733299074408315,701
FD27DE,2778,7.675795107945347,2293
FE48E5,6193,7.521655440690562,1837
0D77E5,6078,7.526629834353366,1256
9720DC,1023,7.589359103066369,1253
4D0EDE,4912,7.602076360634757,260
29ED69,1353,7.7150623786355395,2293
8233F4,10975,7.587673295736804,3004
EEA471,4408,7.568777539855246,3106
C535F2,8417,7.656778560993832,973
70805F,4904,7.370534499460392,2617
382B46,5883,7.5286611960386445,79
C11852,5883,7.572643199731908,79
05AC0F,9190,7.677456015219823,1471
B9DE72,9653,7.588520726455565,773
FF96BA,5877,7.466550986250163,2782
CBF8FB,3471,7.55296874966219,200
5CCE5D,3148,7.638175206101738,254
A0EA54,1848,7.559864997666131,2517
E669F7,5005,7.621541962474057,296
75E887,2815,7.427902788900719,3019
091059,10567,7.630008822168565,261
414B8E,8568,7.593604338297584,697
0038B7,5366,7.751258866174145,2269
848289,8269,7.550355864312736,261
EF4781,6756,7.707697693710071,2144
233475,5512,7.715780168040369,1467
98F1F0,9282,7.675432121142483,3019
6C6258,1687,7.603039433181821,3070
383F5A,4231,7.469066571886808,327
024AD4,12108,7.583274102790245,749
68DAE9,11598,7.64827498327053,2209
B85224,6668,7.529588570494024,592
AF6398,12105,7.648199282057107,1647
395F8B,11762,7.594228333502515,2144
6745AA,6314,7.895731301765625,254
278950,6314,-inf,2130
FE821E,6314,7.5655646958489156,79
7873F7,6314,7.63073321913742,254
43E8EF,6184,7.661374456427707,2820
F488AC,574,7.570931622298787,2079
D68E2B,2429,7.642243626898665,260
2B8B4A,10439,7.589557674808847,1152
EDDCF5,749,7.694726547797813,2517
806330,9357,7.579179232913006,1124
D1226D,9792,7.6255353177788265,254
B434FB,2428,7.619939889347075,1276
D96E00,7925,7.6871553027093755,475
7EC71A,9787,7.722646419986799,2917
AEF75D,5812,7.491298048350749,957
BC9C01,2535,7.518980918838274,2207
4A9A86,12304,7.623453443106872,1339
1D74FE,2968,7.461190307042615,2816
546D26,9700,-inf,2059
0443DA,9303,7.596464846660136,1337
46C4F9,7834,7.506901771168408,888
1B5395,10891,7.618684038703092,2570
5EE7F6,2145,7.706755203509689,3004
0D4536,2591,7.692877705832145,1385
A009DF,2444,7.532606626976432,1535
FCCDC3,1890,7.688411808760068,2570
BD1110,9744,7.656074234531383,2783
0E7BEF,8169,7.602446945468731,978
D6A850,4238,7.682381633409387,219
37D2B2,5223,7.550988754496041,2807
9BC4BF,2221,7.636874036923637,261
6A0196,2221,7.630378302084688,2207
D95A9C,2221,7.567911609563053,2207
B0F37D,2221,7.512737241616187,2207
AC7CC9,11639,7.599987461059567,2963
1DCD0C,3985,-inf,2194
254055,11269,7.586468238445577,132
119EDF,9948,7.786950284730764,2821
EE0B47,10079,7.545190025524782,38
F4FBBD,2820,7.669803155252861,2524
5AF9CD,10596,7.5321051381033515,38
609427,12603,7.558402640679937,2001
D727F7,12221,7.580991089212858,1385
321E05,10284,7.7044800736552705,2126
195E2A,3856,7.50951202700375,3019
5B09B0,6916,7.410726725690921,228
8DCDAC,10321,7.72797570103616,3020
D9DFCB,10944,7.766275040166297,227
05DB12,5125,7.590912470131721,260
7ABF58,7237,7.616070656703729,1485
07622B,6554,7.681330251706159,2207
0BC8CE,6643,7.586676869521465,2207
B57059,11846,7.71916247002972,261
F49590,3715,7.455684706711214,1918
F6888E,7886,7.646299319650792,1485
D56338,6527,7.571813873341306,2207
1AB7BC,6916,7.489847819403263,227
FADE33,9831,7.6235987609246445,2651
785E51,8517,7.767622690046397,2806
10A477,7389,7.48865628723103,1485
9CDBC5,3487,7.565999899018796,697
EA2759,6554,7.537881389434471,2207
39C42B,6066,7.5814064456684775,227
D7A886,5537,7.485046969829483,1253
77E4C0,6527,7.460241541929811,2207
35B0B7,6554,7.5296913252795195,2207
D8405D,7389,7.669707201421476,1835
D45D2D,12545,7.7401376749345285,1440
0D4419,5874,7.477848253541507,2207
002F04,11883,7.644700525060754,1241
C111C6,7685,7.61258539988445,701
034D84,6584,7.593154222709101,2207
B5024B,5485,7.6240929395593255,261
45E6E3,11840,7.5066845496935395,261
7266FB,10143,7.379959255898367,3027
92826F,3429,7.571344775027866,2560
0EEF73,6554,7.530904208024968,2207
026A2A,1879,7.563096028216837,474
38FD99,6002,7.570514267019331,254
B58ACD,1588,7.639203127247484,254
C7A38D,2816,7.642349971488544,2335
AD226E,3106,7.730310307968406,1234
F60073,6330,7.666949607609943,1339
FE04A8,8490,7.457677422540728,978
F51563,5722,7.727175659736837,2007
D96304,11759,7.687762287669763,1253
ABA3F0,10048,7.578655066109499,227
0859A0,11325,7.554414599674263,1027
DEB3AD,6181,7.614821025297639,1321
A921A1,9898,7.553908027888652,1700
015BBE,7277,7.523240367635956,2115
AA2D34,1489,7.502491660343921,2739
38F38A,21,7.582435929177902,2970
756B83,9737,7.538742673933539,2766
1925D6,3386,7.522435431390627,3065
E0E02F,4813,7.5811200129287375,2644
DE78D8,11453,7.638071841510516,773
5B66CE,9899,7.604449716483657,2570
818F35,5816,7.581425809244929,2287
5166DE,10684,7.624425751897599,265
24EB56,11664,7.602730549232971,2132
A7E269,8302,7.594115714433475,2644
E8FD72,4420,7.54243770527418,2290
514B95,12096,7.439644028628743,1256
FD8C64,6213,7.628148304408994,79
DCDA66,6044,7.691739426391345,2570
A9A3C0,927,7.7402771283453475,2570
D49198,2481,7.481388550079542,2132
10585E,11604,7.702175927793311,2209
D40778,7028,7.827064065972963,2612
37DD86,2256,-inf,2167
4F9799,673,7.528281778665744,1256
D652CA,3856,7.59835521971342,1256
76EBB7,11610,7.58412413991792,1309
B083AF,8109,7.593003367559994,2673
60D95C,1359,7.589264633809841,2570
64E98D,9872,7.43563631945486,474
37B43F,487,7.605459956940342,663
FC4FFD,11816,7.69137097657875,769
B7333B,5111,7.7975794124649465,1361
203A1D,12350,7.625453375934769,1498
39AA3E,4914,7.568981876358484,1841
8BDF6A,7457,7.5363437759021314,783
F73D20,10715,7.449413277587206,2562
2F47FE,2515,7.6222496751559135,778
4781A4,87,7.630212427003259,527
6F6E3E,1227,7.543522779820145,2958
87F109,5111,7.825291554642279,1236
FFC496,4120,7.768186241542793,2144
A49A11,12552,7.51824611222611,1202
35B636,9028,7.599562135783418,2245
50FF8C,6397,7.654958730425771,60
CCD653,7226,7.624201836873767,254
8FCF16,525,7.537192700947774,3004
A93B75,4357,7.734398944521661,2570
EABAB7,1424,7.548589090091942,1769
DCF73D,9488,7.5922683323891755,1142
C38D28,6987,7.703802469167235,2963
DE42C3,12249,7.581514445278867,2796
4A740E,12250,7.49093239848703,2796
E35CB3,4277,7.604790649506477,2036
B04D77,2726,7.693050878958736,1675
7BF92A,4227,7.4387465972327105,2041
BB2BD7,5478,7.589131542247449,3001
94C0E5,8381,7.577008560602609,660
7079B6,6987,7.644983204616788,2963
8E2640,1754,7.403410081525499,2560
35546B,1299,7.6665256930623,132
336FCE,1299,7.504577915998352,132
9D8425,8046,7.647835841017693,2669
4685B2,1299,7.79002241927803,132
2F2EB0,1299,7.691933488321457,132
3490E9,1299,7.7186726977262365,132
50BAA5,1299,7.584419892710404,132
6FE322,1299,7.540870354153779,132
5DE94C,1299,7.6301510624069335,132
D2B154,1299,7.566120555804076,132
8415B2,7713,7.686695829480231,975
767EE9,721,7.71306113053085,79
FF7C51,7191,7.482374702950675,527
AD5EE2,179,7.566154704210343,2409
EF9E65,3963,7.578934994514081,2115
A41BF9,5332,7.516448785041743,1885
136488,9944,7.726700533506039,792
8E52E5,7584,7.5314998528133135,367
B503D2,7326,7.654961703768302,1105
5ACA8E,9821,7.515791470399002,448
4DCE2A,4743,7.559439751289433,1700
B0FAD6,1135,7.588024393516609,1105
C18607,2791,7.469173824938541,1700
C14D94,11639,7.564579808255951,1700
93B32E,2791,7.499743307775729,1321
408BD6,2791,7.704102592993169,1700
129314,2791,7.597805461482477,1700
5B89E0,9963,7.411115662272882,1321
09B705,2791,7.7278393224962185,1321
FE2C0C,11639,7.572354746595706,1321
9DD95B,11639,7.639159030780673,1321
DB229D,11639,7.628646922392734,1700
8ECC18,11639,7.654890836354079,1700
B152C1,11639,7.576241764802134,1321
0999E3,11639,7.618655966575561,1321
6FB162,11639,7.564742427808969,1700
B6F75A,11639,7.553068027219426,2560
659798,10404,7.551614375852991,1321
C594E1,780,7.5595015484355494,749
B7989D,4255,7.631079196605788,2562
D52BF2,5087,7.702870431325301,1366
48EF31,12974,7.602450101695431,1900
8A6FF1,1488,7.632109797956105,998
E948D9,6463,7.508096333255668,2762
2CCAD6,11921,7.504039926239401,2255
64BDAE,402,7.608077860857275,2837
1A1B03,10973,7.680562739116649,2516
379402,10199,7.424214727910427,2516
FA9423,9944,7.6398232255403045,2974
C5582A,180,7.721384102193224,546
F85028,469,7.613416416538344,647
42D3A7,5054,7.565302379955886,2974
857E29,4768,7.458278982181761,260
6E4DCA,11539,7.428727404853009,998
41D3AC,5723,7.593566151376987,2666
619D04,11526,7.588107816039246,38
155054,11524,7.727889477549002,2115
C13224,9469,7.535259902476373,2807
3B5CE0,9469,7.623622879916157,2807
36E838,35,7.492484193549746,1229
595BF8,10447,7.757814453052618,1269
518E2D,10804,7.490669411230764,2115
159A44,5233,7.557193592886114,327
E041FA,10994,7.523308897034194,2562
98916F,12807,7.605267912629954,327
F8814B,3516,7.748200604626795,261
B24975,6934,7.6660909790816305,1485
CB900A,3696,7.6261374416725705,2207
ACD93D,12411,7.520924338674235,227
A10256,6193,7.573678318262374,254
A4F9CA,12167,7.697009882792687,2562
FF336A,3825,7.480343766404041,2519
CDCF5D,11785,7.557789045459071,227
265AC2,12984,7.6217148879182774,2144
4A7407,3378,7.651372420794694,2509
A5A7CE,8379,7.640024453134696,3004
8B95D4,6972,7.521370517614064,2974
60AFB3,6441,7.568059122010478,47
C2619E,8767,7.576739014242796,2650
58E72F,11314,7.480706151214429,2434
2886DD,1009,7.555225075809163,2007
AB0038,9382,7.666059693518769,2332
